PID,barcode,proname,uom,Category,Packing,Packingqty,Type,Comp Name,Pur Price,Sale Price
1836,,Bubbly Dairy Milk Rs 90,,,,,,Tariq Super Stot,84.21,90.00
1006,,Bunty sheet,,,,,,Tariq Super Stot,4.18,5.00
2132,,Bunyed Sasha,,,,,,Tariq Super Stot,27.70,35.00
2049,,Burger Patties K&Ns,,,,,,Tariq Super Stot,960.50,"1,340.00"
1797,,Burger Patties Menu 1075,,,,,,Tariq Super Stot,"1,178.00","1,340.00"
1796,,Burger Patties Menu 355 G,,,,,,Tariq Super Stot,409.00,520.00
1387,,Buter Biskit  40,,,,,,Tariq Super Stot,35.50,40.00
1958,,Butter Bix Rs 20,,,,,,Tariq Super Stot,18.20,20.00
1959,,Butter Bix Rs 30,,,,,,Tariq Super Stot,27.30,30.00
89744,,Butter Puff Munch Pack,,,,,,Tariq Super Stot,27.50,30.00
1002,,Butterfly Large,,,,,,Tariq Super Stot,347.00,430.00
2166,,Butterfly Long,,,,,,Tariq Super Stot,271.66,330.00
1848,,Butterfly Maxi Large 9 Pcs,,,,,,Tariq Super Stot,258.00,320.00
2176,,Butterfly rs 120,,,,,,Tariq Super Stot,105.50,120.00
1847,,Butterfly Ultra Double,,,,,,Tariq Super Stot,345.00,430.00
1846,,Butterfly Ultra Mini 8 Pcs,,,,,,Tariq Super Stot,258.00,320.00
1849,,Butterfly Value Pack,,,,,,Tariq Super Stot,500.17,620.00
1851,,Butterfly XXL,,,,,,Tariq Super Stot,177.50,220.00
89645,,Cafe Biscuit Mayfair,,,,,,Tariq Super Stot,8.92,10.00
1948,,Cake Bar County Rs 5,,,,,,Tariq Super Stot,4.34,5.00
1592,,Cake Rus Small Dawn,,,,,,Tariq Super Stot,63.00,70.00
834,,Cake Toper,,,,,,Tariq Super Stot,40.00,70.00
2062,,Cake up Triple Choc 30/-,,,,,,Tariq Super Stot,27.17,30.00
917,,Calculator Medium,,,,,,Tariq Super Stot,470.00,510.00
916,,Calculator Small,,,,,,Tariq Super Stot,120.00,140.00
1641,,Can bebe 4+5+6,,,,,,Tariq Super Stot,"2,359.49","2,500.00"
1405,,Canbaby 3+4+2,,,,,,Tariq Super Stot,344.66,370.00
400,,Canbaby Diper 6,,,,,,Tariq Super Stot,344.66,370.00
2015,,Candai Rs 30,,,,,,Tariq Super Stot,28.50,30.00
1856,,Candel PAcket,,,,,,Tariq Super Stot,30.00,50.00
2321,,Candle Gell,,,,,,Tariq Super Stot,35.00,50.00
1700,,Candy Rs 2,,,,,,Tariq Super Stot,1.70,2.00
1419,,Cappy 350ml,,,,,,Tariq Super Stot,90.00,110.00
290,,Capri soap  Bundle,,,,,,Tariq Super Stot,345.00,365.00
1590,,Capri Soap 125 G,,,,,,Tariq Super Stot,116.70,130.00
996,,Capstn White,,,,,,Tariq Super Stot,210.00,220.00
1111,,Car Jeomatry Box,,,,,,Tariq Super Stot,450.00,500.00
2179,,Care  Fairness Cold Cream,,,,,,Tariq Super Stot,249.00,300.00
1490,,Care Baby Dipper,,,,,,Tariq Super Stot,"1,267.00","1,380.00"
2178,,Care Beauty Soap 135 gm,,,,,,Tariq Super Stot,128.00,140.00
1758,,Care Cool Powder long,,,,,,Tariq Super Stot,160.00,180.00
1759,,Care Cool Powder Small,,,,,,Tariq Super Stot,115.00,140.00
1328,,Care Cream Bleach 20,,,,,,Tariq Super Stot,24.79,30.00
1011,,Care Feader 250 Ml,,,,,,Tariq Super Stot,135.00,160.00
1276,,Care Feader Colour 250 Ml Large,,,,,,Tariq Super Stot,145.00,170.00
1949,,Care Feader Small 125 Ml,,,,,,Tariq Super Stot,77.00,150.00
89671,,Care Hair Remover Jar,,,,,,Tariq Super Stot,170.00,200.00
2065,,Care Hair Remover Lotion 120mkl,,,,,,Tariq Super Stot,166.00,200.00
89735,,Care Hair Remover Sasha,,,,,,Tariq Super Stot,41.50,50.00
89672,,Care Hair Remover Tube 25 G,,,,,,Tariq Super Stot,85.00,100.00
2175,,Care Heel Cream,,,,,,Tariq Super Stot,149.40,180.00
2083,,care honey Lotion,,,,,,Tariq Super Stot,149.00,180.00
2044,,Care Honey Lotion 120ml,,,,,,Tariq Super Stot,282.00,340.00
1379,,Care Vanshing Cream,,,,,,Tariq Super Stot,157.00,350.00
1671,,Care Vanshing Cream 70 Ml,,,,,,Tariq Super Stot,300.00,350.00
2180,,Care Winter Lotion 100ml,,,,,,Tariq Super Stot,141.00,170.00
1587,,Carebaby Wipes 130,,,,,,Tariq Super Stot,160.00,180.00
2090,,Carem powder,,,,,,Tariq Super Stot,26.66,40.00
89721,,Caster Sugar food Net,,,,,,Tariq Super Stot,130.00,160.00
2300,,Castor oil 60 Ml,,,,,,Tariq Super Stot,70.00,100.00
2239,,Caty Chin Rs 40,,,,,,Tariq Super Stot,36.68,40.00
2240,,Caty Chin Rs 60/-,,,,,,Tariq Super Stot,55.00,60.00
1963,,Cbc Coconut Oil 400 gm,,,,,,Tariq Super Stot,579.50,670.00
1739,,CBC Coconut Oil 650 Ml,,,,,,Tariq Super Stot,855.00,950.00
1246,,Cerelac Rice,,,,,,Tariq Super Stot,336.00,370.00
1290,,Cerelac Teen Phal,,,,,,Tariq Super Stot,336.34,370.00
1646,,Cerelac three fruit 350g,,,,,,Tariq Super Stot,635.00,680.00
1332,,Cerelac wheat,,,,,,Tariq Super Stot,635.00,670.00
1213,,Cerelac Wheat 175 G Small,,,,,,Tariq Super Stot,336.00,370.00
1881,,Chacolatto Rs 20,,,,,,Tariq Super Stot,18.33,20.00
1830,,Chai wala Biskut 10,,,,,,Tariq Super Stot,9.00,10.00
1831,,Chai wala Biskut 20,,,,,,Tariq Super Stot,18.33,20.00
1549,,Chana Chilka 250 G,,,,,,Tariq Super Stot,85.00,120.00
2255,,Chana Roast 200 G,,,,,,Tariq Super Stot,100.00,120.00
1559,,Chana Roast 250 g,,,,,,Tariq Super Stot,120.00,140.00
833,,Chana Sufaid 1/2 Kg,,,,,,Tariq Super Stot,165.00,190.00
1782,,Chapli Kabab Menu 888 G,,,,,,Tariq Super Stot,"1,050.50","1,180.00"
1279,,chart paper,,,,,,Tariq Super Stot,23.00,30.00
1982,,Chart Paper Hard Rs 40,,,,,,Tariq Super Stot,34.00,50.00
823,,Chaunsa Guava 250 Ml Nestle,,,,,,Tariq Super Stot,64.33,70.00
89663,,Cheetos  Rs 30,,,,,,Tariq Super Stot,27.89,30.00
861,,Cheetos Bites 13,,,,,,Tariq Super Stot,9.47,10.00
1813,,Cheetos Flamin Hot Rs 50,,,,,,Tariq Super Stot,46.65,50.00
2271,,Cheetos Rs 100,,,,,,Tariq Super Stot,93.00,100.00
89684,,Cheetos RS 20,,,,,,Tariq Super Stot,18.61,20.00
89685,,Cheetos RS 50,,,,,,Tariq Super Stot,47.99,50.00
1069,,Cherry Blossom small,,,,,,Tariq Super Stot,205.00,235.00
1476,,Cherry PolisH Black Large,,,,,,Tariq Super Stot,360.00,400.00
1060,,Chetor Pen,,,,,,Tariq Super Stot,34.00,40.00
860,,Chetos Bites Rs.20/,,,,,,Tariq Super Stot,18.95,20.00
1238,,Chicken Cube Knorr,,,,,,Tariq Super Stot,61.20,70.00
89648,,Chicken Nuggets Menu Pouch,,,,,,Tariq Super Stot,393.50,450.00
2137,,Chicken Powder 50 g,,,,,,Tariq Super Stot,70.00,90.00
1802,,Chicken Wings Menu 1 Kg,,,,,,Tariq Super Stot,549.00,630.00
1014,,Chili Chaska Rs 20,,,,,,Tariq Super Stot,8.28,20.00
2033,,Chili Mili ABC jelly Candyland,,,,,,Tariq Super Stot,8.80,10.00
2034,,Chili Mili ABC jelly Candyland,,,,,,Tariq Super Stot,4.50,5.00
1032,,Chilli Garlic Knorr 500 g,,,,,,Tariq Super Stot,215.50,260.00
1031,,Chilli Garlic Knorr 800 G,,,,,,Tariq Super Stot,355.16,450.00
2256,,Chip Choc Rs 10/-,,,,,,Tariq Super Stot,9.00,10.00
1888,,chip hop Bisconi  Rs 100,,,,,,Tariq Super Stot,107.50,150.00
2160,,Chip Stick,,,,,,Tariq Super Stot,21.00,40.00
2040,,Choc Oh Candyland Rs 20,,,,,,Tariq Super Stot,17.50,20.00
2157,,Choco 4 Bunty Hilal,,,,,,Tariq Super Stot,17.80,20.00
89724,,Choco Bites,,,,,,Tariq Super Stot,85.00,100.00
1960,,Choco Chip Rs 20,,,,,,Tariq Super Stot,18.20,20.00
1956,,Choco Chip Rs 30,,,,,,Tariq Super Stot,27.50,30.00
2219,,Choco Crunch Rs 20,,,,,,Tariq Super Stot,15.71,20.00
1970,,Choco Cups Fauji 250 g,,,,,,Tariq Super Stot,494.92,550.00
1244,,Choco Lava Peek Freans 25,,,,,,Tariq Super Stot,22.63,25.00
2208,,Choco Lava Rs 30,,,,,,Tariq Super Stot,27.40,30.00
1291,,Choco Lava Rs.10,,,,,,Tariq Super Stot,8.75,10.00
1292,,Choco Lava Rs.20 Cocokaina,,,,,,Tariq Super Stot,18.20,20.00
1243,,Choco Licious Half Rool,,,,,,Tariq Super Stot,13.30,15.00
2329,,Choco Loco,,,,,,Tariq Super Stot,118.00,130.00
89730,,Choco Maniaa!,,,,,,Tariq Super Stot,95.00,120.00
1972,,Choco Stare,,,,,,Tariq Super Stot,494.92,550.00
1662,,Chocolate Chip,,,,,,Tariq Super Stot,17.50,20.00
1661,,Chocolate Chip 10,,,,,,Tariq Super Stot,9.00,10.00
1771,,Chocolate Chip bar 1 ltr WAlls,,,,,,Tariq Super Stot,378.00,450.00
2218,,Chocolate Chip Rs 10,,,,,,Tariq Super Stot,8.87,10.00
1691,,Chocolate Chip Rs. 20,,,,,,Tariq Super Stot,18.00,20.00
1971,,Chocolate Pops Fauji,,,,,,Tariq Super Stot,494.00,540.00
2024,,Chocolate Sandwich 20/-,,,,,,Tariq Super Stot,18.10,20.00
1899,,Chocolate Sandwich RS 10,,,,,,Tariq Super Stot,9.20,10.00
1282,,Chocolatto Rs 10,,,,,,Tariq Super Stot,8.88,10.00
1690,,Chocolatto Rs 15,,,,,,Tariq Super Stot,13.30,15.00
1442,,Chocolatto Rs 30,,,,,,Tariq Super Stot,27.50,30.00
1866,,Chocolicious Munch Packs,,,,,,Tariq Super Stot,27.55,30.00
852,,chohra 250 g,,,,,,Tariq Super Stot,150.00,170.00
1504,,Cigrate Lighter,,,,,,Tariq Super Stot,30.00,40.00
1424,,Cleano toilet 500 ml,,,,,,Tariq Super Stot,95.00,130.00
1329,,Clear Anti dandruff 180 Ml,,,,,,Tariq Super Stot,180.00,220.00
1617,,Clear Cool Black Shine 200 Ml,,,,,,Tariq Super Stot,290.00,330.00
244,,Clear Shampoo 90 ml,,,,,,Tariq Super Stot,180.00,200.00
900,,Click Half Rool 25,,,,,,Tariq Super Stot,22.66,25.00
899,,Click Half Rool Box,,,,,,Tariq Super Stot,22.83,25.00
890,,Click Snack 10,,,,,,Tariq Super Stot,9.20,10.00
889,,Click Snacks Rs 30/-,,,,,,Tariq Super Stot,27.50,30.00
1090,,Clip Board,,,,,,Tariq Super Stot,85.00,100.00
1089,,Clip Board White,,,,,,Tariq Super Stot,100.00,180.00
2111,,Clock gift,,,,,,Tariq Super Stot,790.00,920.00
1081,,Cloth Brush,,,,,,Tariq Super Stot,45.90,60.00
1082,,Cloth Brush Handle,,,,,,Tariq Super Stot,58.00,80.00
2039,,Clouda Wafer Candyland,,,,,,Tariq Super Stot,8.75,10.00
1418,,Coca +Sprite half ltr,,,,,,Tariq Super Stot,84.20,100.00
2136,,Coca Powder 50 G,,,,,,Tariq Super Stot,60.00,80.00
1417,,Coca+Sprite TeenPak,,,,,,Tariq Super Stot,85.40,100.00
1050,,Coco delite snack box,,,,,,Tariq Super Stot,109.00,120.00
1438,,CoCo Mo Rs,,,,,,Tariq Super Stot,4.50,5.00
1440,,CoCo Mo Rs 25,,,,,,Tariq Super Stot,22.50,25.00
1441,,CoCo Mo Rs 50,,,,,,Tariq Super Stot,43.00,50.00
1761,,Coco Powder 200G,,,,,,Tariq Super Stot,375.00,430.00
1324,,Coco Powder food Net 80g,,,,,,Tariq Super Stot,265.00,300.00
1285,,Cocoa POwder food Net 40 G,,,,,,Tariq Super Stot,140.00,160.00
1692,,Coconut  Bisconni Rs 20,,,,,,Tariq Super Stot,17.50,20.00
89661,,Coconut oil Hemani  200 ml,,,,,,Tariq Super Stot,245.00,320.00
1950,,Coconut Oil Hemani 100 Ml,,,,,,Tariq Super Stot,180.00,190.00
1620,,Coconut powder 100g,,,,,,Tariq Super Stot,80.00,100.00
919,,Coffe Late Nestle 200 Ml,,,,,,Tariq Super Stot,92.58,100.00
2328,,Coki Mania Omore,,,,,,Tariq Super Stot,33.60,40.00
89691,,Cola Blast Walls RS 15,,,,,,Tariq Super Stot,8.00,15.00
1829,,Colgate Grf 70 G,,,,,,Tariq Super Stot,130.75,150.00
1744,,Colgate Herbal 48 G,,,,,,Tariq Super Stot,50.20,60.00
1536,,Colgate Maxfresh 75 G,,,,,,Tariq Super Stot,130.00,150.00
2028,,Colgate Maxfresh Blue 125 G,,,,,,Tariq Super Stot,185.00,215.00
1539,,Colgate Maxfresh Green 125 G,,,,,,Tariq Super Stot,152.08,165.00
1542,,Colgate Maximum 45 G,,,,,,Tariq Super Stot,42.25,50.00
1537,,Colgate Maximum Cavity 100 g,,,,,,Tariq Super Stot,151.58,180.00
1538,,Colgate Maximum Cavity 150 G,,,,,,Tariq Super Stot,213.00,245.00
1320,,Colgate Sparkle 130 G,,,,,,Tariq Super Stot,97.16,100.00
2316,,Coloring Book,,,,,,Tariq Super Stot,20.00,30.00
1102,,Colour kit Large,,,,,,Tariq Super Stot,650.00,730.00
1126,,Colour Kit Small,,,,,,Tariq Super Stot,350.00,430.00
951,,Colour Marker,,,,,,Tariq Super Stot,46.00,60.00
1117,,Colour Paper,,,,,,Tariq Super Stot,2.00,5.00
867,,Colour Smoke,,,,,,Tariq Super Stot,46.00,60.00
1571,,Colour Tape RS 20,,,,,,Tariq Super Stot,12.00,20.00
1903,,Comfort 200ml,,,,,,Tariq Super Stot,153.25,170.00
1904,,Comfort 400ml,,,,,,Tariq Super Stot,335.00,370.00
2216,,Comfort Pouch,,,,,,Tariq Super Stot,220.00,250.00
1341,,Cone Mehndi 10,,,,,,Tariq Super Stot,8.00,10.00
1381,,Cone Mehndi Kehkkashan 30,,,,,,Tariq Super Stot,22.00,30.00
1380,,Cone Mehndi Kehkkashan 40,,,,,,Tariq Super Stot,30.00,40.00
1990,,Corn Flakes Fauji 150 g,,,,,,Tariq Super Stot,215.00,290.00
1991,,Corn Flakes Fauji 250 g,,,,,,Tariq Super Stot,395.00,440.00
2320,,Cornetto Browne Disc Walls,,,,,,Tariq Super Stot,121.00,150.00
2325,,Cornetto Carmel Crunch Omore,,,,,,Tariq Super Stot,99.61,120.00
89646,,Cornetto Coffe Walls,,,,,,Tariq Super Stot,132.79,160.00
2084,,Cornflour National  250 g,,,,,,Tariq Super Stot,151.91,170.00
1340,,Cotton Buds,,,,,,Tariq Super Stot,31.70,40.00
956,,Cotton Buds,,,,,,Tariq Super Stot,180.00,200.00
1130,,Cotton Tape,,,,,,Tariq Super Stot,55.00,100.00
1065,,Cow Soap,,,,,,Tariq Super Stot,150.00,170.00
1986,,Crab Paper rs 50,,,,,,Tariq Super Stot,32.00,50.00
1867,,Craving Yuppie Bisconi Rs 10,,,,,,Tariq Super Stot,9.00,10.00
1713,,Crazy Dips,,,,,,Tariq Super Stot,8.75,10.00
1870,,Cream Chicken Knorr Soup,,,,,,Tariq Super Stot,120.00,135.00
2099,,Cricket Ball Hard Red,,,,,,Tariq Super Stot,360.00,430.00
2098,,Cricket Ball Hard White,,,,,,Tariq Super Stot,400.00,450.00
1584,,Cricket Ball Shine,,,,,,Tariq Super Stot,275.00,330.00
1585,,Cricket Bat X1 Rs 450,,,,,,Tariq Super Stot,380.00,450.00
1586,,Cricket Bat ZN Rs 550,,,,,,Tariq Super Stot,460.00,550.00
2058,,Crown choclate Candyland,,,,,,Tariq Super Stot,8.75,10.00
2228,,Crunchu JoJo,,,,,,Tariq Super Stot,7.92,10.00
2313,,Crystal Candle,,,,,,Tariq Super Stot,50.00,70.00
1093,,Cube Game box,,,,,,Tariq Super Stot,195.00,350.00
1113,,Cubes Game,,,,,,Tariq Super Stot,70.00,80.00
1835,,Cup kake Hilal Rs 15,,,,,,Tariq Super Stot,13.34,20.00
1944,,CupBite County Rs 10,,,,,,Tariq Super Stot,8.67,10.00
1121,,Cut sessor,,,,,,Tariq Super Stot,85.00,100.00
1562,,Cutter Large,,,,,,Tariq Super Stot,19.00,30.00
1127,,D set,,,,,,Tariq Super Stot,30.00,40.00
810,,Daal chana 250g,,,,,,Tariq Super Stot,55.00,70.00
811,,Daal chana 500g,,,,,,Tariq Super Stot,110.00,140.00
1884,,Daal Mash 250 G,,,,,,Tariq Super Stot,119.50,130.00
1865,,Daal Mash Chilka 500 G,,,,,,Tariq Super Stot,200.00,220.00
816,,Daal masoor 250g,,,,,,Tariq Super Stot,82.50,100.00
817,,Daal masoor 500g,,,,,,Tariq Super Stot,122.50,160.00
813,,daal Mong 250g,,,,,,Tariq Super Stot,60.00,70.00
814,,daal Mong 500g,,,,,,Tariq Super Stot,120.00,140.00
1462,,Dabur Amla Hair Oil 50 Ml,,,,,,Tariq Super Stot,98.66,110.00
1984,,Dairy Cover,,,,,,Tariq Super Stot,15.00,20.00
980,,dairy cream 200 ML,,,,,,Tariq Super Stot,100.00,130.00
1718,,Dairy Milk  Almond Rs 150,,,,,,Tariq Super Stot,140.33,150.00
2128,,Dairy milk  Rs 150,,,,,,Tariq Super Stot,140.33,150.00
2077,,DAiry MIlk Bubbly RS 50,,,,,,Tariq Super Stot,46.70,50.00
1217,,Dairy Milk Choclate 30,,,,,,Tariq Super Stot,28.10,30.00
1218,,Dairy Milk Choclate 70,,,,,,Tariq Super Stot,65.00,70.00
2092,,Dairy milk Oreo,,,,,,Tariq Super Stot,187.10,200.00
1763,,Dairy Milk rs 10,,,,,,Tariq Super Stot,9.30,10.00
1999,,Dairy milk Rs 20,,,,,,Tariq Super Stot,18.70,20.00
1998,,Dairy Milk Rs 50r,,,,,,Tariq Super Stot,46.70,50.00
1804,,Dairy Milk Rs.100,,,,,,Tariq Super Stot,93.54,100.00
1098,,Dairy Small,,,,,,Tariq Super Stot,180.00,250.00
1927,,Dairy Small,,,,,,Tariq Super Stot,250.00,280.00
934,,Dalda Banaspati 1kg,,,,,,Tariq Super Stot,534.00,553.00
1255,,Dalda bottle 3 Ltr,,,,,,Tariq Super Stot,"1,800.00","1,850.00"
1254,,Dalda bottle 4.5 Ltr,,,,,,Tariq Super Stot,"2,650.00","2,750.00"
1449,,Dalda Canola oil 3 ltr,,,,,,Tariq Super Stot,"1,646.33","2,050.00"
1448,,Dalda Canola oil 4.5 ltr,,,,,,Tariq Super Stot,"2,205.00","3,050.00"
1446,,Dalda Kalonji Oil 1 ltr,,,,,,Tariq Super Stot,523.00,570.00
2052,,Dalda Olive Oil 1 ltr,,,,,,Tariq Super Stot,"2,100.00","2,200.00"
1554,,Dar Cheni 100 g,,,,,,Tariq Super Stot,95.00,120.00
1421,,Dasani Water 1.5,,,,,,Tariq Super Stot,71.50,100.00
1422,,Dasani Water 500 ml,,,,,,Tariq Super Stot,50.16,60.00
835,,Dates 1 kg,,,,,,Tariq Super Stot,225.00,380.00
836,,Dates 1/2 kg,,,,,,Tariq Super Stot,272.00,300.00
837,,dates 250 G,,,,,,Tariq Super Stot,72.50,80.00
1053,,Dates box,,,,,,Tariq Super Stot,360.00,400.00
1351,,Dawn Bran Bread,,,,,,Tariq Super Stot,144.00,160.00
1175,,Dawn Bread Regular pack,,,,,,Tariq Super Stot,108.00,120.00
1174,,Dawn Bread Value Pack,,,,,,Tariq Super Stot,135.00,150.00
1411,,Dawn Burger Bun,,,,,,Tariq Super Stot,58.00,65.00
1412,,Dawn Burger Bun Large,,,,,,Tariq Super Stot,68.00,75.00
1760,,Dawn Cake Rs 10,,,,,,Tariq Super Stot,9.00,10.00
1451,,Dawn Cake Rus,,,,,,Tariq Super Stot,180.00,200.00
1177,,Dawn Cake Way,,,,,,Tariq Super Stot,27.00,30.00
1178,,Dawn Crispy Rus,,,,,,Tariq Super Stot,126.00,140.00
1354,,Dawn Crispy Rus 10,,,,,,Tariq Super Stot,9.00,10.00
1331,,Dawn Cupcake,,,,,,Tariq Super Stot,17.50,20.00
1179,,Dawn Fruit Cake Large,,,,,,Tariq Super Stot,153.00,170.00
1180,,Dawn Fruit Cake Mini,,,,,,Tariq Super Stot,81.00,90.00
2195,,Dawn MUltigrain bread,,,,,,Tariq Super Stot,144.00,160.00
2171,,Dawn Paratha 20 pcs,,,,,,Tariq Super Stot,574.00,650.00
2172,,Dawn Paratha 5 pcs,,,,,,Tariq Super Stot,165.00,200.00
2173,,Dawn Paratha ALoo 3 pcs,,,,,,Tariq Super Stot,191.00,220.00
2174,,Dawn Paratha Chicken 3 pcs,,,,,,Tariq Super Stot,273.00,320.00
2204,,Dawn Paratha Wholw Wheat,,,,,,Tariq Super Stot,182.00,220.00
1450,,Dawn Rasmalai Cake,,,,,,Tariq Super Stot,59.00,65.00
2162,,Dawn Rusk Larg,,,,,,Tariq Super Stot,207.00,230.00
1469,,dawn Slics Bread,,,,,,Tariq Super Stot,18.00,20.00
1353,,Dawn Zera Rus,,,,,,Tariq Super Stot,90.00,100.00
1470,,DawnFruit Bun,,,,,,Tariq Super Stot,40.00,45.00
1764,,Day Dream Cake,,,,,,Tariq Super Stot,135.00,150.00
1484,,Dayfresh Flavord Milk 200 Ml,,,,,,Tariq Super Stot,59.83,70.00
1955,,Decker Cake,,,,,,Tariq Super Stot,26.66,30.00
936,,Delesh Hand Wash 500 Ml,,,,,,Tariq Super Stot,340.00,375.00
1333,,Deligt Choclate,,,,,,Tariq Super Stot,14.37,15.00
1052,,Delish Face wash 100 Ml,,,,,,Tariq Super Stot,290.00,395.00
1988,,Delish Sunblock 100 ml,,,,,,Tariq Super Stot,370.00,450.00
256,,Delycia parfum,,,,,,Tariq Super Stot,305.00,350.00
255,,Delycia parfum,,,,,,Tariq Super Stot,435.00,500.00
257,,Delycia parfum,,,,,,Tariq Super Stot,173.00,200.00
89733,,Dentis Brush  FREHAND,,,,,,Tariq Super Stot,170.00,200.00
1629,,Dentist Brush Rs 30,,,,,,Tariq Super Stot,24.00,30.00
1766,,Dentist Clear brush Rs 60,,,,,,Tariq Super Stot,57.00,70.00
1748,,Dentonic Tooth Powder,,,,,,Tariq Super Stot,60.00,70.00
1747,,Detolian Phenyle 3 Ltr,,,,,,Tariq Super Stot,352.00,400.00
1619,,Dettol  Surfex Clener 500ml,,,,,,Tariq Super Stot,455.00,495.00
261,,Dettol Liquid Larg 100 Ml,,,,,,Tariq Super Stot,330.00,385.00
260,,Dettol Liquid small,,,,,,Tariq Super Stot,160.00,195.00
259,,Dettol Soap,,,,,,Tariq Super Stot,57.00,62.00
1889,,Dettol Soap 110 G Rs 90,,,,,,Tariq Super Stot,82.00,90.00
258,,Dettol Soap 140g,,,,,,Tariq Super Stot,143.50,165.00
1883,,Dew Pepsi Strong 500 ml,,,,,,Tariq Super Stot,72.00,90.00
1008,,Ding Dong 5,,,,,,Tariq Super Stot,2.00,3.00
1362,,Ding Dong RS 5,,,,,,Tariq Super Stot,4.16,5.00
1371,,Ding Dong Stick Bubble Gum,,,,,,Tariq Super Stot,26.66,30.00
1197,,Disposibal Glass,,,,,,Tariq Super Stot,2.80,5.00
2082,,Disposible Spone,,,,,,Tariq Super Stot,1.20,5.00
2181,,Docter Almond Honey Lotion,,,,,,Tariq Super Stot,146.00,190.00
1296,,Doctor Lotion,,,,,,Tariq Super Stot,147.00,170.00
1287,,Doctor Pricly Heat Cream,,,,,,Tariq Super Stot,92.57,200.00
2103,,Dol House Large,,,,,,Tariq Super Stot,440.00,580.00
2104,,Doll House Small,,,,,,Tariq Super Stot,340.00,450.00
907,,Dollar 717,,,,,,Tariq Super Stot,46.00,60.00
1194,,Dollar Ball Pen,,,,,,Tariq Super Stot,12.00,20.00
923,,Dollar Bliss,,,,,,Tariq Super Stot,46.00,70.00
928,,Dollar Board Markar,,,,,,Tariq Super Stot,40.83,60.00
1229,,Dollar Colour Pencil Large,,,,,,Tariq Super Stot,180.00,200.00
1233,,Dollar FP 5 pen,,,,,,Tariq Super Stot,32.00,40.00
1234,,Dollar Glam,,,,,,Tariq Super Stot,37.50,60.00
1875,,Dollar Glue Stic Large,,,,,,Tariq Super Stot,70.00,200.00
1232,,Dollar Highilight,,,,,,Tariq Super Stot,49.00,60.00
924,,Dollar ink 30 ml,,,,,,Tariq Super Stot,27.09,40.00
925,,Dollar Ink 60 Ml,,,,,,Tariq Super Stot,40.00,50.00
1209,,Dollar Pencil Colour,,,,,,Tariq Super Stot,90.00,100.00
1124,,Dollar Permanent Marker,,,,,,Tariq Super Stot,35.00,40.00
927,,Dollar Pointer,,,,,,Tariq Super Stot,20.75,25.00
909,,Dollar Qalam,,,,,,Tariq Super Stot,40.00,50.00
1570,,Dollar Staples Pins large,,,,,,Tariq Super Stot,56.75,70.00
1147,,Dollor Ink 15 Ml,,,,,,Tariq Super Stot,16.00,20.00
1947,,Dono County Rs 10,,,,,,Tariq Super Stot,8.67,10.00
895,,Donut Smile Cake,,,,,,Tariq Super Stot,160.00,300.00
251,,Dorco Razor 5 pice,,,,,,Tariq Super Stot,160.00,200.00
2306,,double Bear,,,,,,Tariq Super Stot,240.00,300.00
1703,,Double Trouble Mango Walls Rs 20,,,,,,Tariq Super Stot,17.20,20.00
1434,,Dove Conditioner Hf 180 Ml,,,,,,Tariq Super Stot,370.00,430.00
1025,,Dove Intense repair 200ml,,,,,,Tariq Super Stot,332.00,370.00
1024,,Dove Intense repair Conditioner,,,,,,Tariq Super Stot,341.00,380.00
1546,,Dove Nourshing Oil Care 360 Ml,,,,,,Tariq Super Stot,740.00,799.00
1322,,Dove Original Soap 135 G,,,,,,Tariq Super Stot,310.00,340.00
247,,Dove Shampoo,,,,,,Tariq Super Stot,391.83,450.00
248,,DoveShampoo uk,,,,,,Tariq Super Stot,360.00,400.00
2144,,Downy Cake Rs 40,,,,,,Tariq Super Stot,34.16,40.00
1001,,Drain Opener 300 Ml,,,,,,Tariq Super Stot,40.00,60.00
2315,,Drawing Board,,,,,,Tariq Super Stot,350.00,440.00
1801,,Drum Stick Menu,,,,,,Tariq Super Stot,468.45,570.00
89727,,Dubble Bubble,,,,,,Tariq Super Stot,43.00,50.00
2301,,Dubble Higlighter,,,,,,Tariq Super Stot,43.33,60.00
994,,Dunhill,,,,,,Tariq Super Stot,480.00,500.00
1361,,Dunhill Blue,,,,,,Tariq Super Stot,480.00,500.00
2117,,Dust bin Blue,,,,,,Tariq Super Stot,450.00,550.00
2119,,Dust bin flower,,,,,,Tariq Super Stot,250.00,350.00
2120,,Dust bin King,,,,,,Tariq Super Stot,550.00,700.00
2121,,Dust bin Large Cover,,,,,,Tariq Super Stot,550.00,850.00
2118,,Dust Bin wood Colour,,,,,,Tariq Super Stot,400.00,550.00
2122,,Dust Scraper,,,,,,Tariq Super Stot,170.00,250.00
2123,,Dust Scraper,,,,,,Tariq Super Stot,150.00,230.00
2124,,Dust Scraper,,,,,,Tariq Super Stot,70.00,120.00
1059,,Dux Compass,,,,,,Tariq Super Stot,70.00,80.00
926,,Dux math Box,,,,,,Tariq Super Stot,320.00,350.00
913,,Dux Premium  Pen,,,,,,Tariq Super Stot,80.00,90.00
1468,,Dwn Baqarkhani,,,,,,Tariq Super Stot,72.00,80.00
1407,,Eclair Gold Rs 5,,,,,,Tariq Super Stot,4.12,5.00
1879,,Egg noodles 275 g,,,,,,Tariq Super Stot,123.00,140.00
